1009.0849909411457	5.4075814493645815
1019.5806647454075	5.430479720028305
1030.1855059335887	5.454437683595775
1040.900649975195	5.456596733928935
1051.7272441499856	5.502688476137345
1062.6664476707492	5.531727638637882
1073.71943180748	5.5161546614564205
1084.8873800127526	5.525986848111219
1096.171488048452	5.516700884182572
1107.5729641137714	5.526171935605674
1119.0930289746263	5.562722559993499
1130.732916094338	5.566994296866206
1142.493871765672	5.584551868069131
1154.3771552443377	5.5904388705573815
1166.3840388837875	5.616784414236914
1178.5158082714222	5.625201081333638
1190.7737623662958	5.662980531891859
1203.1592136381687	5.619340694673691
1215.6734882080048	5.669509808651413
1228.3179259900194	5.7456917445613405
1241.093880835116	5.721217180993259
1254.0027206758127	5.7381258183028
1267.0458276727707	5.742328409724485
1280.2245983627515	5.752346007724242
1293.5404438081139	5.721419194877373
1306.994789747961	5.71727067236729
1320.5890767507533	5.709119877795501
1334.3247603685727	5.712565158074618
1348.2033112929269	5.729581966617954
1362.2262155122924	5.728207737197435
1376.394974471135	5.746922876215429
1390.7111052307455	5.750870218683869
1405.176140631631	5.7581964074106
1419.7916294576587	5.77215245430325
1434.559136601839	5.799736741607686
1449.4802432339504	5.836605552546711
1464.5565469698017	5.854711460234881
1479.7896620422537	5.914662659993588
1495.1812194741287	5.9137837374869555
1510.7328672528106	5.9572819735762375
1526.446270506657	5.931977630232966
1542.3231116833622	5.94479697653184
1558.3650907300603	5.981040482165594
1574.5739252753015	6.059317981237556
1590.9513508130365	6.067170106499718
1607.4991208884023	6.042760343792114
1624.2190072854298	6.042870012337065
1641.112800216836	6.040307878589268
1658.1823085156593	6.077362824327657
1675.4293598288948	6.123979887011011
1692.8558008132622	6.1013271311250135
1710.4634973328752	6.129158016150228
1728.2543346590478	6.108453945314034
1746.2302176720978	6.160034640431919
1764.3930710654	6.20427771231968
1782.7448395513527	6.2535751129522374
1801.2874880697002	6.261847969349297
1820.0230019978621	6.269718806262957
1838.9533873635403	6.294889886114532
1858.0806710594438	6.274505490305795
1877.4069010604019	6.309284971579841
1896.9341466425974	6.411434751764637
1916.6644986050787	6.5294249162229585
1936.6000694937163	6.5602086971705535
1956.7429938273497	6.607831767671878
1977.0954283262824	6.6078096265208055
1997.6595521433019	6.638729011766576
2018.4375670969525	6.656813981698138
2039.4316979072412	6.668183136076962
2060.6441924339324	6.679355448319929
2082.077321917187	6.691902706251429
2103.7333812206866	6.687973093034782
2125.614689077456	6.772382352575831
2147.723588338076	6.760410839855507
2170.062446221484	6.761120956369984
2192.6336545685394	6.801480292282271
2215.439630098047	6.808559274982157
2238.4828146655577	6.8460761034368725
2261.7656755247426	6.865813617639911
2285.290705591696	6.865310592685688
2309.060423711703	6.895577401172888
2333.077374929068	6.951644676584197
2357.3441307595353	6.917406659555104
2381.863289465668	6.940458207346644
2406.637476334963	6.954052026742449
2431.669343961083	6.959242787730538
2456.961572527712	6.971253050714002
2482.5168700956656	7.033536693124848
2508.337972892764	7.080660448938896
2534.427645606845	7.0859400245970585
2560.7886816816977	7.072512960791368
2587.4239036162826	7.114175836311899
2614.3361632668784	7.124766258593865
2641.5283421523677	7.1342446738995005
2669.0033517628913	7.155971791079233
2696.7641338714993	7.188204911187053
2724.8136608491736	7.223413263102983
2753.1549359829905	7.234020020098274
2781.7909937978457	7.292946840635769
2810.724900381179	7.296350733322493
2839.9597537114246	7.327656950591438
