   9.9549999977746534E-006   1.6276663099454036E-017
   9.9999999990224892E-006   1.6306466864399899E-017
   9.9999999990224892E-006   1.6306466864399899E-017
   1.0453410591571771E-005   1.6608349600386042E-017
   1.0906821184121050E-005   1.6913559672330476E-017
   1.1360231776670340E-005   1.7222130878010706E-017
   1.1813642369219620E-005   1.7534112480053936E-017
   1.2267052964789970E-005   1.7849567961786534E-017
   1.2720463557339250E-005   1.8168574074934006E-017
   1.3173874149888540E-005   1.8491220161696189E-017
   1.3627284742437819E-005   1.8817607430620472E-017
   1.4080695334987101E-005   1.9147848471055231E-017
   1.4534105927536381E-005   1.9482066683971883E-017
   1.4987516520085670E-005   1.9820395854232151E-017
   1.5440927112634949E-005   2.0162979758387140E-017
   1.5894337705184232E-005   2.0509971736524659E-017
   1.6347748300754580E-005   2.0861534292023252E-017
   1.6801158893303860E-005   2.1217838853045495E-017
   1.7254569485853149E-005   2.1579065398619917E-017
   1.7707980078402429E-005   2.1945402189441556E-017
   1.8161390670951709E-005   2.2317045472455335E-017
   1.8614801263500989E-005   2.2694199233036814E-017
   1.9068211856050279E-005   2.3077075096048696E-017
   1.9521622448599558E-005   2.3465891989876066E-017
   1.9975033044169910E-005   2.3860876067014808E-017
   2.0428443636719190E-005   2.4262260487592006E-017
   2.0881854229268480E-005   2.4670285370023602E-017
   2.1335264821817759E-005   2.5085197571917075E-017
   2.1788675414367039E-005   2.5507250818953585E-017
   2.2242086006916319E-005   2.5936705381246532E-017
   2.2695496599465609E-005   2.6373828218081897E-017
   2.3148907192014889E-005   2.6818892932118676E-017
   2.3602317784564172E-005   2.7272179647542148E-017
   2.4055728380134520E-005   2.7733975165576649E-017
   2.4509138972683800E-005   2.8204572920440624E-017
   2.4962549565233089E-005   2.8684273094748583E-017
   2.5415960157782369E-005   2.9173382619090438E-017
   2.5869370750331649E-005   2.9672215246145327E-017
   2.6322781342880939E-005   3.0181091677183975E-017
   2.6776191935430219E-005   3.0700339722954791E-017
   2.7229602527979498E-005   3.1230294374627985E-017
   2.7683013120528782E-005   3.1771297872537427E-017
   2.8136423716099130E-005   3.2323700026239948E-017
   2.8589834308648420E-005   3.2887858250409791E-017
   2.9043244901197699E-005   3.3464137779225982E-017
   2.9496655493746979E-005   3.4052911829453772E-017
   2.9950066086296259E-005   3.4654561873565066E-017
   3.0403476678845549E-005   3.5269477746830583E-017
   3.0856887271394829E-005   3.5898057952688718E-017
   3.1310297863944112E-005   3.6540709877860666E-017
   3.1763708459514463E-005   3.7197850025768214E-017
   3.2217119052063753E-005   3.7869904220969939E-017
   3.2670529644613029E-005   3.8557307950320467E-017
   3.3123940237162313E-005   3.9260506595240282E-017
   3.3577350829711589E-005   3.9979955653533641E-017
   3.4030761422260872E-005   4.0716121183166269E-017
   3.4484172014810162E-005   4.1469479927133066E-017
   3.4937582607359438E-005   4.2240519680803029E-017
   3.5390993199908722E-005   4.3029739689759579E-017
   3.5844403795479073E-005   4.3837650755430957E-017
   3.6297814388028363E-005   4.4664775821149270E-017
   3.6751224980577639E-005   4.5511650073359008E-017
   3.7204635573126923E-005   4.6378821452252693E-017
   3.7658046165676212E-005   4.7266850865231179E-017
   3.8111456758225482E-005   4.8176312634813370E-017
   3.8564867350774772E-005   4.9107794730660861E-017
   3.9018277943324048E-005   5.0061899273719169E-017
   3.9471688535873331E-005   5.1039242780175710E-017
   3.9925099131443683E-005   5.2040456624635235E-017
   4.0378509723992973E-005   5.3066187232862166E-017
   4.0831920316542249E-005   5.4117096611548780E-017
   4.1285330909091532E-005   5.5193862737760838E-017
   4.1738741501640822E-005   5.6297179661551715E-017
   4.2192152094190099E-005   5.7427758272416360E-017
   4.2645562686739382E-005   5.8586326208608766E-017
   4.3098973279288658E-005   5.9773628591992167E-017
   4.3552383874859023E-005   6.0990428164845145E-017
   4.4005794467408300E-005   6.2237505565218661E-017
   4.4459205059957583E-005   6.3515660062965953E-017
   4.4912615652506859E-005   6.4825709286236847E-017
   4.5366026245056142E-005   6.6168489965163791E-017
   4.5819436837605432E-005   6.7544858007445868E-017
   4.6272847430154709E-005   6.9088920625859885E-017
   4.6726258022703992E-005   7.1285404490115819E-017
   4.7179668615253268E-005   7.3248555643031199E-017
   4.7633079210823633E-005   7.5202797903416992E-017
   4.8086489803372909E-005   7.7169894892460927E-017
   4.8539900395922193E-005   7.9157105811978059E-017
   4.8993310988471469E-005   8.1168157265938764E-017
   4.9446721581020752E-005   8.3205617099762176E-017
   4.9900132173570042E-005   8.5271605873877441E-017
   5.0353542766119318E-005   8.7368049570663792E-017
   5.0806953358668602E-005   8.9496778541133829E-017
   5.1260363951217878E-005   9.1659569374354315E-017
   5.1713774546788243E-005   9.4198194835180985E-017
   5.2167185139337519E-005   9.6499669418945679E-017
   5.2620595731886803E-005   9.8845804221220599E-017
   5.3074006324436092E-005   1.0123809790623433E-016
   5.3527416916985369E-005   1.0367802280925677E-016
   5.3980827509534652E-005   1.0616703055369877E-016
   5.4434238102083928E-005   1.0870655593103541E-016
   5.4887648694633211E-005   1.1129802084100394E-016
   5.5341059290203563E-005   1.1394283667302761E-016
   5.5794469882752853E-005   1.1664240717699801E-016
   5.6247880475302129E-005   1.1939812898248891E-016
   5.6701291067851412E-005   1.2221139328877419E-016
   5.7154701660400702E-005   1.2508358572022532E-016
   5.7608112252949979E-005   1.2801608644400579E-016
   5.8061522845499262E-005   1.3101026916514649E-016
   5.8514933438048538E-005   1.3406750013211348E-016
   5.8968344030597821E-005   1.3718913626231878E-016
   5.9421754626168180E-005   1.4037652302480228E-016
   5.9875165218717463E-005   1.4363099175272932E-016
   6.0328575811266739E-005   1.4695385645880241E-016
   6.0781986403816022E-005   1.5034641064956197E-016
   6.1235396996365312E-005   1.5380992275807032E-016
   6.1688807588914589E-005   1.5734563203844062E-016
   6.2142218181463865E-005   1.6095474336880214E-016
   6.2595628774013155E-005   1.6463842208392886E-016
   6.3049039366562431E-005   1.6839778771907741E-016
   6.3502449962132783E-005   1.7223390787850855E-016
   6.3955860554682073E-005   1.7614779170118778E-016
   6.4409271147231349E-005   1.8014038150476229E-016
   6.4862681739780639E-005   1.8421254599195243E-016
   6.5316092332329915E-005   1.8836507136234074E-016
   6.5769502924879205E-005   1.9259865253375892E-016
   6.6222913517428482E-005   1.9691388399059089E-016
   6.6676324109977758E-005   2.0131124967767201E-016
   6.7129734702527048E-005   2.0579111316194710E-016
   6.7583145298097399E-005   2.1035370651731464E-016
   6.8036555890646676E-005   2.1499911950223094E-016
   6.8489966483195966E-005   2.1972728770993683E-016
   6.8943377075745242E-005   2.2453798140383223E-016
   6.9396787668294532E-005   2.2943079241848988E-016
   6.9850198260843808E-005   2.3440512287956169E-016
   7.0303608853393098E-005   2.3946017140535641E-016
   7.0757019445942375E-005   2.4459492199694695E-016
   7.1210430041512726E-005   2.4980813039749740E-016
   7.1663840634062016E-005   2.5509831160120280E-016
   7.2117251226611292E-005   2.6046372831675701E-016
   7.2570661819160569E-005   2.6590237859639612E-016
   7.3024072411709859E-005   2.7141198508523070E-016
   7.3477483004259135E-005   2.7698998360569534E-016
   7.3930893596808425E-005   2.8263351349657220E-016
   7.4384304189357701E-005   2.8833940929903681E-016
   7.4837714781906991E-005   2.9410419303111487E-016
   7.5291125377477343E-005   2.9992406723753326E-016
   7.5744535970026619E-005   3.0579491171169592E-016
   7.6197946562575909E-005   3.1171227945440607E-016
   7.6651357155125185E-005   3.1767139701384178E-016
   7.7104767747674475E-005   3.2366716528376856E-016
   7.7558178340223752E-005   3.2969416340227201E-016
   7.8011588932773028E-005   3.3574665580749414E-016
   7.8464999525322318E-005   3.4181860123862601E-016
   7.8918410117871594E-005   3.4790366485038890E-016
   7.9371820713441946E-005   3.5399523366970447E-016
   7.9825231305991236E-005   3.6008643525019996E-016
   8.0278641898540512E-005   3.6617015958676588E-016
   8.0732052491089802E-005   3.7223908360383948E-016
   8.1185463083639078E-005   3.7828569929509309E-016
   8.1638873676188368E-005   3.8430234622436900E-016
   8.2092284268737645E-005   3.9028124444483458E-016
   8.2545694861286921E-005   3.9621453293450154E-016
   8.2999105456857286E-005   4.0209430879515317E-016
   8.3452516049406563E-005   4.0791267051831698E-016
   8.3905926641955839E-005   4.1366176091666508E-016
   8.4359337234505129E-005   4.1933381396557104E-016
   8.4812747827054405E-005   4.2492120230578101E-016
   8.5266158419603695E-005   4.3041648383200810E-016
   8.5719569012152971E-005   4.3581245023850300E-016
   8.6172979604702261E-005   4.4110217479963304E-016
   8.6626390197251538E-005   4.4627905845635698E-016
   8.7079800792821889E-005   4.5133687508486400E-016
   8.7533211385371179E-005   4.5626981488533340E-016
   8.7986621977920456E-005   4.6107252383531023E-016
   8.8440032570469732E-005   4.6574014138100389E-016
   8.8893443163019022E-005   4.7026833363742033E-016
   8.9346853755568298E-005   4.7465332279321351E-016
   8.9800264348117588E-005   4.7889191203666898E-016
   9.0253674940666864E-005   4.8298150430284224E-016
   9.0707085533216154E-005   4.8692011902635238E-016
   9.1160496128786506E-005   4.9070640007524175E-016
   9.1613906721335782E-005   4.9433962185993634E-016
   9.2067317313885072E-005   4.9781968602154088E-016
   9.2520727906434349E-005   5.0114711741653950E-016
   9.2974138498983625E-005   5.0432305168252782E-016
   9.3427549091532915E-005   5.0734921959772984E-016
   9.3880959684082191E-005   5.1022792618217738E-016
   9.4334370276631481E-005   5.1296202583416892E-016
   9.4787780872201833E-005   5.1555489452618033E-016
   9.5241191464751109E-005   5.1801039616124628E-016
   9.5694602057300399E-005   5.2033284946574040E-016
   9.6148012649849675E-005   5.2252699025299063E-016
   9.6601423242398965E-005   5.2459793227198376E-016
   9.7054833834948242E-005   5.2655112685465009E-016
   9.7508244427497532E-005   5.2839232127796282E-016
   9.7961655020046808E-005   5.3012751825676398E-016
   9.8415065612596084E-005   5.3176293308258014E-016
   9.8868476208166449E-005   5.3330495293983128E-016
   9.9321886800715726E-005   5.3476009677806578E-016
   9.9775297393265002E-005   5.3613497602914171E-016
   1.0022870798581431E-004   5.3743625709326637E-016
   1.0068211857836360E-004   5.3867062496356579E-016
   1.0068211857836360E-004   5.3867062496356579E-016
   1.0517199683926609E-004   5.4879309301493785E-016
   1.0966187510016860E-004   5.5867485343322361E-016
   1.1415175336107120E-004   5.7199401489573430E-016
   1.1864163162197370E-004   5.9012662983498174E-016
   1.2313150988287619E-004   6.1258027167717601E-016
   1.2762138814377869E-004   6.3758010680946999E-016
   1.3211126640468130E-004   6.6265542957831720E-016
   1.3660114466558379E-004   6.8524206868320349E-016
   1.4109102292648629E-004   7.0326024371089465E-016
   1.4558090118738890E-004   7.1552700215005831E-016
   1.5007077944829140E-004   7.2187036485976495E-016
   1.5456065770919389E-004   7.2294461540965480E-016
   1.5905053597009639E-004   7.1988334872571488E-016
   1.6354041423099900E-004   7.1395885910568622E-016
   1.6803029249492260E-004   7.0635005187127561E-016
   1.7252017075582510E-004   6.9803445056669412E-016
   1.7701004901672759E-004   6.8976902393042821E-016
   1.8149992727763020E-004   6.8211281613666301E-016
   1.8598980553853270E-004   6.7546476504373550E-016
   1.9047968379943520E-004   6.7008396201491662E-016
   1.9496956206033769E-004   6.6610760148701950E-016
   1.9945944032124030E-004   6.6355626573555754E-016
   2.0394931858214280E-004   6.6234177096388183E-016
   2.0843919684304540E-004   6.6228347219094910E-016
   2.1292907510394790E-004   6.6313551573168583E-016
   2.1741895336485040E-004   6.6462154532009043E-016
   2.2190883162575290E-004   6.6646986326709218E-016
   2.2639870988665550E-004   6.6844216849190254E-016
   2.3088858814755800E-004   6.7035176565733828E-016
   2.3537846640846050E-004   6.7207056906766126E-016
   2.3986834466936311E-004   6.7352685970520455E-016
   2.4435822293026558E-004   6.7469698500601255E-016
   2.4884810119116810E-004   6.7559420684951825E-016
   2.5333797945207063E-004   6.7625719515708043E-016
   2.5782785771297321E-004   6.7673972333906527E-016
   2.6231773597387568E-004   6.7710228406069275E-016
   2.6680761423477820E-004   6.7740575535195017E-016
   2.7129749249568073E-004   6.7770690191234180E-016
   2.7578737075658331E-004   6.7805537518319585E-016
   2.8027724901748578E-004   6.7849185983407728E-016
   2.8476712727838841E-004   6.7904707403300434E-016
   2.8925700553929088E-004   6.7974140852102052E-016
   2.9374688380321448E-004   6.8058505736646151E-016
   2.9823676206411701E-004   6.8157854790624156E-016
   3.0272664032501948E-004   6.8271359897061042E-016
   3.0721651858592211E-004   6.8397425227719311E-016
   3.1170639684682458E-004   6.8533821545349793E-016
   3.1619627510772711E-004   6.8677834111271453E-016
   3.2068615336862958E-004   6.8826416423314980E-016
   3.2517603162953221E-004   6.8976341276967059E-016
   3.2966590989043468E-004   6.9124341222472378E-016
   3.3415578815133721E-004   6.9267232284288672E-016
   3.3864566641223968E-004   6.9402016319054828E-016
   3.4313554467314231E-004   6.9525959875114509E-016
   3.4762542293404478E-004   6.9636649089322055E-016
   3.5211530119494741E-004   6.9732022283271818E-016
   3.5660517945584988E-004   6.9810382654157260E-016
   3.6109505771675241E-004   6.9870394248256240E-016
   3.6558493597765488E-004   6.9911064569247898E-016
   3.7007481423855751E-004   6.9931717255026100E-016
   3.7456469249945998E-004   6.9931957600766003E-016
   3.7905457076036251E-004   6.9911633940048176E-016
   3.8354444902126498E-004   6.9870796944517099E-016
   3.8803432728216761E-004   6.9809659070586176E-016
   3.9252420554307008E-004   6.9728556069453656E-016
   3.9701408380397261E-004   6.9627911865795118E-016
   4.0150396206487508E-004   6.9508208395410994E-016
   4.0599384032577771E-004   6.9369961198746206E-016
   4.1048371858668018E-004   6.9213701415295083E-016
   4.1497359684758282E-004   6.9039964133564663E-016
   4.1946347510848529E-004   6.8849282804212036E-016
   4.2395335337240889E-004   6.8642188570999264E-016
   4.2844323163331141E-004   6.8419213235548689E-016
   4.3293310989421388E-004   6.8180894396034594E-016
   4.3742298815511652E-004   6.7927781180528044E-016
   4.4191286641601899E-004   6.7660439243498996E-016
   4.4640274467692151E-004   6.7379454285518799E-016
   4.5089262293782398E-004   6.7085433816471496E-016
   4.5538250119872662E-004   6.6779006952032025E-016
   4.5987237945962909E-004   6.6460823149522756E-016
   4.6436225772053161E-004   6.6131550000687777E-016
   4.6885213598143408E-004   6.5791871004224940E-016
   4.7334201424233672E-004   6.5442483506245787E-016
   4.7783189250323919E-004   6.5084097186137111E-016
   4.8232177076414182E-004   6.4717433048941644E-016
   4.8681164902504429E-004   6.4343222796164444E-016
   4.9130152728594676E-004   6.3962208237038951E-016
   4.9579140554684934E-004   6.3575140480078902E-016
   5.0028128380775181E-004   6.3182778715304483E-016
   5.0477116206865439E-004   6.2785888215033101E-016
   5.0926104032955697E-004   6.2385237355716950E-016
   5.1375091859045944E-004   6.1981593946247109E-016
   5.1824079685136202E-004   6.1575720398096731E-016
   5.2273067511226449E-004   6.1168368161167403E-016
   5.2722055337316707E-004   6.0760271410586379E-016
   5.3171043163406954E-004   6.0352140121227217E-016
   5.3620030989497212E-004   5.9944653244751377E-016
   5.4069018815587459E-004   5.9538455197800984E-016
   5.4518006641677717E-004   5.9134248430803429E-016
   5.4966994467767964E-004   5.8732034410987517E-016
   5.5415982294160324E-004   5.8332983281293558E-016
   5.5864970120250582E-004   5.7937148800981321E-016
   5.6313957946340829E-004   5.7544863495027776E-016
   5.6762945772431087E-004   5.7156349553673122E-016
   5.7211933598521345E-004   5.6771735570452316E-016
   5.7660921424611592E-004   5.6391060955483466E-016
   5.8109909250701850E-004   5.6014286499590852E-016
   5.8558897076792097E-004   5.5641314922551414E-016
   5.9007884902882355E-004   5.5272024475544207E-016
   5.9456872728972602E-004   5.4906317172738442E-016
   5.9905860555062860E-004   5.4544180514458648E-016
   6.0354848381153107E-004   5.4185758244318736E-016
   6.0803836207243365E-004   5.3831420232190193E-016
   6.1252824033333612E-004   5.3481817636768376E-016
   6.1701811859423870E-004   5.3137907763799005E-016
   6.2150799685514117E-004   5.2800936019408837E-016
   6.2599787511604375E-004   5.2472370722897944E-016
   6.3048775337694633E-004   5.2153798008701871E-016
   6.3497763163784880E-004   5.1846794932397460E-016
   6.3946750989875138E-004   5.1552804578284434E-016
   6.4395738815965385E-004   5.1273034891452137E-016
   6.4844726642055643E-004   5.1008395107381125E-016
   6.5293714468145890E-004   5.0759472944371527E-016
   6.5742702294236148E-004   5.0526546772733280E-016
   6.6191690120326395E-004   5.0309621696432097E-016
   6.6640677946416653E-004   5.0108477888322616E-016
   6.7089665772506900E-004   4.9922721174532383E-016
   6.7538653598597158E-004   4.9751829435353998E-016
   6.7987641424989518E-004   4.9595191440075133E-016
   6.8436629251079765E-004   4.9452137225596632E-016
   6.8885617077170023E-004   4.9321960723250617E-016
   6.9334604903260270E-004   4.9203935772301662E-016
   6.9783592729350528E-004   4.9097327243271408E-016
   7.0232580555440786E-004   4.9001398579354568E-016
   7.0681568381531033E-004   4.8915416844648607E-016
   7.1130556207621291E-004   4.8838656133040855E-016
   7.1579544033711538E-004   4.8770399971412902E-016
   7.2028531859801796E-004   4.8709943089316949E-016
   7.2477519685892043E-004   4.8656592771666733E-016
   7.2926507511982301E-004   4.8609669948944947E-016
   7.3375495338072548E-004   4.8568510218689983E-016
   7.3824483164162806E-004   4.8532464645829923E-016
   7.4273470990253053E-004   4.8500900654444445E-016
   7.4722458816343311E-004   4.8473202784005025E-016
   7.5171446642433558E-004   4.8448773561359260E-016
   7.5620434468523815E-004   4.8427034328585891E-016
   7.6069422294614073E-004   4.8407426160938966E-016
   7.6518410120704320E-004   4.8389410876945509E-016
   7.6967397946794578E-004   4.8372472086524033E-016
   7.7416385772884825E-004   4.8356116396537135E-016
   7.7865373598975083E-004   4.8339874584695554E-016
   7.8314361425065330E-004   4.8323302936487548E-016
   7.8763349251155588E-004   4.8305984534989002E-016
   7.9212337077245835E-004   4.8287530611483660E-016
   7.9661324903336093E-004   4.8267581829162463E-016
   8.0110312729426340E-004   4.8245809631453464E-016
   8.0559300555516598E-004   4.8221917450614036E-016
   8.1008288381908958E-004   4.8195641988049240E-016
   8.1457276207999205E-004   4.8166754546631426E-016
   8.1906264034089463E-004   4.8135062528469971E-016
   8.2355251860179721E-004   4.8100411378009462E-016
   8.2804239686269968E-004   4.8062687259306671E-016
   8.3253227512360226E-004   4.8021821269616749E-016
   8.3702215338450473E-004   4.7977796123215513E-016
   8.4151203164540731E-004   4.7930657660132050E-016
   8.4600190990630978E-004   4.7880534943244834E-016
   8.5049178816721236E-004   4.7827677492691435E-016
   8.5498166642811483E-004   4.7772527132652073E-016
   8.5947154468901741E-004   4.7715865069054004E-016
   8.6396142294991988E-004   4.7659126732292409E-016
   8.6845130121082246E-004   4.7605021219743139E-016
   8.7294117947172493E-004   4.7556759192699115E-016
   8.7743105773262751E-004   4.7434716076718974E-016
   8.8192093599353009E-004   4.6856308045304272E-016
   8.8641081425443256E-004   4.7020931592324999E-016
   8.9090069251533514E-004   4.7012484082902956E-016
   8.9539057077623761E-004   4.6955685331992729E-016
   8.9988044903714019E-004   4.6880870939752134E-016
   9.0437032729804266E-004   4.6796758382776673E-016
   9.0886020555894524E-004   4.6706761756802964E-016
   9.1335008381984771E-004   4.6612540002472338E-016
   9.1783996208075029E-004   4.6515042134202200E-016
   9.2232984034165276E-004   4.6414886264022857E-016
   9.2681971860255534E-004   4.6312518469524979E-016
   9.3130959686345781E-004   4.6208286664853222E-016
   9.3579947512738141E-004   4.6102477699940649E-016
   9.4028935338828399E-004   4.5995337014074885E-016
   9.4477923164918646E-004   4.5887079479509708E-016
   9.4926910991008904E-004   4.5777895489424817E-016
   9.5375898817099162E-004   4.5667954498395905E-016
   9.5824886643189409E-004   4.5557407035359949E-016
   9.6273874469279667E-004   4.5446385965236989E-016
   9.6722862295369914E-004   4.5335007286906892E-016
   9.7171850121460172E-004   4.5223370712005676E-016
   9.7620837947550419E-004   4.5111560205440465E-016
   9.8069825773640677E-004   4.4999644587119231E-016
   9.8518813599730924E-004   4.4887678130968018E-016
   9.8967801425821171E-004   4.4775701361501678E-016
   9.9416789251911440E-004   4.4663741919480944E-016
   9.9865777078001687E-004   4.4551815539751917E-016
   9.9865777078001687E-004   4.4551815539751917E-016
   1.0436926103082360E-003   4.3428940571268032E-016
   1.0887274498334351E-003   4.2287761530525783E-016
   1.1337622893616540E-003   4.1143191511718076E-016
   1.1787971288868531E-003   4.0126571442634128E-016
   1.2238319684150720E-003   3.9365413709813832E-016
   1.2688668079432911E-003   3.9031056498028092E-016
   1.3139016474684900E-003   3.9065345602517387E-016
   1.3589364869967091E-003   3.9300384418962585E-016
   1.4039713265219080E-003   3.9737987680285264E-016
   1.4490061660501271E-003   4.0272751671650196E-016
   1.4940410055783470E-003   4.0939799192808730E-016
   1.5390758451035451E-003   4.2159721668187418E-016
   1.5841106846317650E-003   4.4764737952370843E-016
   1.6291455241569631E-003   4.9047975082094455E-016
   1.6741803636851830E-003   4.3987030283059172E-016
   1.7192152032134019E-003   4.2706531595353356E-016
   1.7642500427386000E-003   4.3001195606927981E-016
   1.8092848822668199E-003   4.3452611002273699E-016
   1.8543197217920180E-003   4.4012077114538477E-016
   1.8993545613202379E-003   4.4627471526412877E-016
   1.9443894008454360E-003   4.5105882025513565E-016
   1.9894242403736559E-003   4.5622978509401423E-016
   2.0344590799018748E-003   4.6269460669153648E-016
   2.0794939194270739E-003   4.6922973807104052E-016
   2.1245287589552928E-003   4.7531128794681978E-016
   2.1695635984804919E-003   4.8216120573851256E-016
   2.2145984380087108E-003   4.9098375989127422E-016
   2.2596332775369310E-003   5.0132326600582352E-016
   2.3046681170621288E-003   5.1262983445507011E-016
   2.3497029565903490E-003   5.2376953814260167E-016
   2.3947377961155468E-003   5.3348162176820593E-016
   2.4397726356437661E-003   5.4119287984182155E-016
   2.4848074751719859E-003   5.4873389433293767E-016
   2.5298423146971841E-003   5.5454590199853479E-016
   2.5748771542254030E-003   5.5908302249110929E-016
   2.6199119937506021E-003   5.6255442968857392E-016
   2.6649468332788210E-003   5.6538311177640980E-016
   2.7099816728070412E-003   5.6787379111756298E-016
   2.7550165123322390E-003   5.7030706997655863E-016
   2.8000513518604592E-003   5.7282750994562336E-016
   2.8450861913856570E-003   5.7536011554085134E-016
   2.8901210309138772E-003   5.7761143258855878E-016
   2.9351558704420961E-003   5.7963526641756801E-016
   2.9801907099672952E-003   5.8190990754686518E-016
   3.0252255494955141E-003   5.8456899673949069E-016
   3.0702603890207119E-003   5.8748036731966015E-016
   3.1152952285489321E-003   5.9075628974771108E-016
   3.1603300680771509E-003   5.9489471144036883E-016
